050,OSTALA STALNA MATERIJALNA SREDSTVA U UPOTREBI
0293,ISPRAVKA VRIJEDNOSTI ALAT I INVENTAR
0294,****ISPRAVKA VRIJEDNOSTI STAMBENIH ZGRADA I STANOVA
0295,****ISPRAVKA VRIJEDNOSTI OSTALIH MATERIJALA
03,INVESTICIJSKE NEKRETNINE
061,UČEŠĆA U KAPITALU DRUGIH PRAVNIH OSOBA
0610,UČEŠĆA U KAPITALU DRUGIH PRAVNIH LICA
0611,UČEŠĆA U KAPITALU DRUGIH PRAVNIH LICA
0618,UČEŠĆA U KAPITALU DRUGIH PRAVNIH LICA
060,UČEŠĆA U KAPITALU POVEZANIH PRAVNIH OSOBA
0600,UČEŠĆA U KAPITALU POVEZANIH PRAVNIH LICA
0320,UDJELI U PRAVNA LICA-ZAJEDNIČKE PODUHVATE
0608,UČEŠĆA U KAPITALU POVEZANIH PRAVNIH LICA
032,ULAGANJA U VLASTITE GRAĐEVINE
0611,UĆEŠĆA U KAPITALU DRUGIH PRAVNIH LICA
0321,MATERIJALNA ULAGANJA
0325,SUMNJIVA I SPORNA ULAGANJA
0328,REVALORIZACIJA ULAGANJA
151,DATI AVANSI ZA ZALIHE I USLUGE OSTALIM PRAVNIM OSOBAMA
0610,UĆEŠĆA U KAPITALU DRUGIH PRAVNIH LICA
0612,UĆEŠĆA U KAPITALU DRUGIH PRAVNIH LICA
0618,UĆEŠĆA U KAPITALU DRUGIH PRAVNIH LICA
034,VLASTITE DIONICE
0340,DIONICE KUPLJENE NA TRŽIŠTU
0348,REVALORIZACIJA VLASTITIH DIONICA
068,OSTALI DOGOROČNI FINANSIJSKI PLASMANI
0680,OSTALI DUGOROČNI FINANSIJSKI PLASMANI
0681,OSTALI DUGOROČNI FINANSIJSKI PLASMANI
0682,OSTALI DUGOROČNI FINANSIJSKI PLASMANI
038,OSTALA DUGOROČNA ULAGANJA
069,ISPRAVKA VRIJEDNOSTI DUGOROČNIH FINANSIJSKIH PLASMANA
04,BIOLOŠKA SREDSTVA
062,DUGOROČNI KREDITI DATI POVEZANIM PRAVNIM OSOBAMA
0620,DUGOROČNI KREDITI DATI POVEZANIM PRAVNIM LICIMA
0621,DUGOROČNI KREDITI DATI POVEZANIM PRAVNIM LICIMA
0628,DUGOROČNI KREDITI DATI POVEZANIM PRAVNIM LICIMA
041,VIŠEGODIŠNJI ZASADI
0440,KREDITI DATI ZAPOSLENIM ZA STAMBENE POTREBE
0448,OSTALI KREDITI DATI ZAPOSLENIM
0418,REVALORIZACIJA KREDITA
063,DUGOROČNI KREDITI DATI U ZEMLJI
0480,DUGOROČNI ROBNI KREDITI KUPCIMA-GRAĐANIMA
0481,DUGOROČNI POTROŠAČKI KREDITI KUPCIMA-GRAĐANIMA
0980,OSTALA DUGOROČNA RAZGRANIČENJA
0638,DUGOROČNI KREDITI DATI U ZEMLJI
043,KREDITI DATI DRUGIM PRAVNIM LICIMA
63982,OSTALI PRIHODI
029221,****ISPRAVKA VRIJEDNOSTI - AUTA
159,ISPRAVKA VRIJEDNOSTI DATIH AVANSA
0438,REVALORIZACIJA KREDITA
044,KREDITI DATI ZAPOSLENIM
055,OSTALA STALNA MATERIJALNA SREDSTVA U PRIPREMI
048,OSTALI DUGOROČNI KREDITI
0488,REVALORIZACIJA KREDITA
059,ISPRAVKA VRIJEDNOSTI OSTALIH STALNIH MATERIJALNIH SRED.
05,OSTALA STALNA MATERIJALNA SREDSTVA
2,GOTOVINA KRATKOROČNA POTRAŽIVANJA I PLASMANI
0680,OSTALI DUGOROČNI FINANSIJSKI PLASMANI
0681,OSTALI DUGOROČNI FINANSIJSKI PLASMANI
0682,OSTALI DUGOROČNI FINANSIJSKI PLASMANI
0683,OSTALI DUGOROČNI FINANSIJSKI PLASMANI
0685,OSTALI DUGOROČNI FINANSIJSKI PLASMANI
0688,OSTALI DUGOROČNI FINANSIJSKI PLASMANI
065,FINANSIJSKA SREDSTVA RASPOLOŽIVA ZA PRODAJU
202,IZDVOJENA NOVČANA SREDSTVA
20505,BLAGAJNA VZELJKA
0612,UČEŠĆA U KAPITALU DRUGIH PRAVNIH LICA
0613,UČEŠĆA U KAPITALU DRUGIH PRAVNIH LICA
070,POTRAŽIVANJA OD POVEZANIH PRAVNIH OSOBA
0700,POTRAŽIVANJA OD POVEZANIH PRAVNIH LICA
0708,POTRAŽIVANJA OD POVEZANIH PRAVNIH LICA
079,ISPRAVKA VRIJEDNOSTI DUGOROČNIH POTRAŽIVANJA
0790,ISPRAVKA VRIJEDNOSTI DUGOROČNIH POTRAŽIVANJA
0791,ISPRAVKA VRIJEDNOSTI DUGOROČNIH POTRAŽIVANJA
0795,ISPRAVKA VRIJEDNOSTI DUGOROČNIH POTRAŽIVANJA
06,DUGOROČNI FINANSIJSKI PLASMANI
091,UNAPRIJED PLAĆENI TROŠKOVI
0910,UNAPRIJED PLAĆENI TROŠKOVI (ZA PERIOD DUŽE OD 12 MJESECI)
0911,UNAPRIJED PLAĆENI TROŠKOVI (ZA PERIOD DUŽE OD 12 MJESECI)
098,OSTALA DUGOROČNA RAZGRANIČENJA
090,ODLOŽENA POREZNA SREDSTVA
10375,SERVISERSKI PRIBOR - RAČUNARSKI GADGETI
0901,ODLOŽENA POREZNA SREDSTVA
0902,ODLOŽENA POREZNA SREDSTVA
0903,ODLOŽENA POREZNA SREDSTVA
0904,ODLOŽENA POREZNA SREDSTVA
0905,ODLOŽENA POREZNA SREDSTVA
0906,ODLOŽENA POREZNA SREDSTVA
0908,ODLOŽENA POREZNA SREDSTVA
10,SIROVINE MATERIJALI REZERVNI DIJELOVI I SITAN INV.
100,OBRAČUN TROŠKA NABAVKE
1000,FAKTURNA VRIJEDNOST DOBAVLJAČA
1001,ZAVISNI TROŠKOVI NABAVKE
1002,CARINE POREZI I OSTALE PRISTOJBE PRI NABAVCI
1003,ŠPEDITERSKI I DRUGI POSREDNIČKI TROŠKOVI
1005,OSTALI ZAVISNI TROŠKOVI
1007,OBRAČUN NABAVKE
10101,SIROVINE I MATERIJALI U TUĐEM SKLADIŠTU
1012,GORIVO I MAZIVO
1016,SIROVINE I MATERIJALI U OBRADI DORADI I MANIPULACIJI
1018,REVALORIZACIJA SIROVINA I MATERIJALA
1020,REZERVNI DIJELOVI U SKLADIŠTU
1021,REZERVNI DIJELOVI U OBRADI DORADI I MANIPULACIJI U PRED.
1022,REZERVNI DIJELOVI U OBRADI DORADI I MANIPULACIJI IZVAN
1028,REVALORIZACIJA REZERVNIH DIJELOVA
1035,HTZ OPREMA - ZAŠTITNA OPREMA ZA RAD
10314,PRIBOR ZA ODRŽAVANJE POSL.PROSTORA (ČIŠĆ DIJELOVI)
1038,REVALORIZACIJA SITNOG INVENTARA
104,ALAT I SITAN INVENTAR
1040,SIROVINE I MATERIJALI VAN UPOTREBE
1041,REZERVNI DIJELOVI VAN UPORETBE
1042,SITAN INVENTAR VAN UPOTREBE
150,DATI AVANSI ZA ZALIHE I USLUGE OSTALIM PRAVNIM OSOBAMA
1500,DATI AVANSI ZA ZALIHE I USLUGE POVEZANIM PRAVNIM LICIMA
1501,DATI AVANSI ZA ZALIHE I USLUGE POVEZANIM PRAVNIM LICIMA
1502,DATI AVANSI ZA ZALIHE I USLUGE POVEZANIM PRAVNIM LICIMA
108,ODSTUPANJE OD CIJENA
1080,ODSTUPANJE OD CIJENA SIROVINA I MATERIJALA
1081,ODSTUPANJE OD CIJENA REZERVNIH DIJELOVA
1082,ODSTUPANJA OD CIJENA SITNOG INVENTARA
1090,ISPRAVKA VRIJEDNOSTI SIROVINA I MATERIJALA
1092,ISPRAVKA VRIJEDNOSTI REZERVNIH DIJELOVA
11,PROIZVODNJA U TOKU POLUPROIZVODNJA I NEDOVRS.USLUGE
110,PROIZVODNJA U TOKU - NEDOVRŠENI PROIZVODI
1101,PRENOS PROIZVODNJE U TOKU
1102,PRENOS ZAVRŠENE PROIZVODNJE
1108,REVALORIZACIJA PROIZVODNJE U TOKU
111,POLUPROIZVODI I DIJELOVI VLASTITE PROIZVODNJE
1110,PROIZVODI U DORADI OBRADI I MANIPULACIJI U PRDUZEĆU
1112,PROIZVODI U DORADI OBRADI I MANIPULACIJI VAN PREDUZEĆA
1119,OBRAČUN PROIZVODNJE U DORADI I OBRADI
114,POLUPROIZVODNJA U DORADI I OBRADI
1140,POLUPROIZVODI U DORADI I OBRADI
1141,POLUPROIZVODI U DORADI I OBRADI
1142,POLUPROIZVODI U DORADI I OBRADI
113,OBUSTAVLJENA PROIZVODNJA
1130,ZASTARJELA NEDOVRŠENA PROIZVODNJA
1131,NEUPOTREBLJIVA PROIZVODNJA
1132,ZABRANJENA PROIZVODNJA
118,ODSTUPANJE OD CIJENA
1180,ODSTUPANJE OD CIJENA PROIZVODNJE U TOKU
1182,ODSTUPANJE OD CIJENA POLUPROIZVODA
1184,ODSTUPANJE OD CIJENA OBUSTAVLJENE PROIZVODNJE
119,ISPRAVKA VRIJEDNOSTI NEDOVRŠENE PROIZVODNJE
12,GOTOVI PROIZVODI
120,PROIZVODNJA U SKLADIŠTU
1201,PROIZVODI U TUĐEM SKLADIŠTU
1202,PROIZVODI IZ ZAJEDNIČKE PROIZVODNJE
1208,REVALORIZACIJA PROIZVODA
121,PROIZVODI U MALOPRODAJNIM OBJEKTIMA
122,UKALKULISANA RAZLIKA U CIJENI
123,UKALKULISANI PDV
124,PROIZVODI U KOMISIONU I KONSIGNACIJI
1240,PROIZVODI U KOMISIONOJ PRODAJI
1242,PROIZVODI NA KONSIGNACIJI
125,PROIZVODI IZVAN UPOTREBE
126,PROIZVODI U OBRADI I DORADI
49961,OSTALA KRATKOROČNA RAZGRANIČENJA
128,ODSTUPANJE OD CIJENA
129,ISPRAVKA VRIJEDNOSTI PROIZVODA
13,ROBA
130,OBRAČUN TROŠKA NABAVKE ROBE
1302,POREZ NA PROMET I DRUGE DAŽBINE
1321,ROBA U PRODAJI NA VELIKO
1328,ROBA U PRODAJI NA VELIKO
134,ROBA U TRANZITU KOMISIONU I KONSIGNACIJI
1340,ROBA U TRANZITU KOMISIONU ILI KONSIGNACIJI
1342,ROBA U TRANZITU KOMISIONU ILI KONSIGNACIJI
1360,ROBA U OBRADI I DORADI
1362,ROBA U OBRADI I DORADI
135,ROBA NA PUTU
1350,ROBA ČIJI JE ROK UPOTREBE PROŠAO
1351,ROBA KOJA JE OŠTEĆENA
209,OROČENA NOVČANA SREDSTVA
1372,UKALKULISANA RAZLIKA U KOMISIONU I KONSIGNACIJI
1373,UKALKULISANA RAZLIKA ZA ROBU VAN UPOTREBE
20,GOTOVINA I GOTOVINSKI EKVIVALENTI
2004,TEKUĆI RAČUN
2006,PRELAZNI RAČUN BLAGX -> BLAGY
203,AKREDITIVI DOMAĆA VALUTA
2030,AKREDITIVI - DOMAĆA VALUTA
2055,PRENOS BLAGAJNI
10321,PRIBOR I MATERIJAL POTREBAN RAD RAČUNARA I RAČ. OPREME
2010,TRANSAKCIJSKI RAČUNI - STRANA VALUTA
49962,OSTALA KRATKOROČNA RAZGRANIČENJA
204,AKREDITIVI INOSTRANA VALUTA
2040,NEOPOZIVI DOKUMENTARNI AKREDATIV
2061,BLAGAJNE DOMAĆA VALUTA
2065,BLAGAJNE DOMAĆA VALUTA
207,GOTOVINSKI EKVIVALENTI
2070,GOTOVINSKI EKVIVALENTI
2071,GOTOVINSKI EKVIVALENTI
2072,GOTOVINSKI EKVIVALENTI
2073,GOTOVINSKI EKVIVALENTI
2080,DEPONOVANE PLATE KOD ZPP
2082,ČEKOVI
2083,MJENICE
21,POTRAŽIVANJA OD PRODAJE
210,KUPCI - POVEZANE PRAVNE OSOBE
2100,POTRAŽIVANJA OD MATICE
2101,POTRAŽIVANJA OD PODRUŽNICA
2105,SUMNJIVA I SPORNA POTRAŽIVANJA OD MATICE
2106,SUMNJIVA I SPORNA POOTRAŽIVANJA OD PODRUŽNICE
2108,REVALORIZACIJA POTRAŽIVANJA
212,KUPCI U INOSTRANSTVU
2709,PDV U PRIMLJENIM FAKTURAMA
5334,TROŠKOVI ZAKUPNINA I NAJMNINA
5568,POREZI ZAŠTITA OD PRIRODNIH NEPOGODA
2116,SUMNJIVA I SPORNA POTRAŽIVANJA OD POVEZANIH FIZIČKIH LICA
220,POTRAŽIVANJA OD IZVOZNIKA
2111,KUPCI U ZEMLJI
2118,KUPCI U ZEMLJI
2322,POTRAŽIVANJA OD ZAPOSLENIKA
2323,POTRAŽIVANJA OD ZAPOSLENIKA
2326,POTRAŽIVANJA OD ZAPOSLENIKA
6802,RASHODI PRI OŠTEĆENJU/SERVISIRANJU STALNIH SREDSTAVA
214,POTRAŽIVANJA ZA PRODATU ROBU U KOMISIONU I KONSIGNACIJI
2708,PDV U PRIMLJENIM FAKTURAMA
2145,SUMNJIVA I SPORNA POTRAŽIVANJA
2330,POTRAŽIVANJA OD DRŽAVNIH ORGANA I INSTITUCIJA
2332,POTRAŽIVANJA OD DRŽAVNIH ORGANA I INSTITUCIJA
2335,POTRAŽIVANJA OD DRŽAVNIH ORGANA I INSTITUCIJA
2163,SUMNJIVA I SPORNA POTRAŽIVANJA
2211,POTRAŽIVANJA OD SPECIFIČNIH POSLOVA
2218,POTRAŽIVANJA OD SPECIFIČNIH POSLOVA
22,POTRAŽIVANJA IZ SPECIFIČNIH POSLOVA
2450,FINANSIJSKA SREDSTVA NAMJENJENA TRGOVANJU
2451,FINANSIJSKA SREDSTVA NAMJENJENA TRGOVANJU
2455,FINANSIJSKA SREDSTVA NAMJENJENA TRGOVANJU
2458,FINANSIJSKA SREDSTVA NAMJENJENA TRGOVANJU
235,POTRAŽIVANJA ZA VIŠE PLAĆENE OSTALE POREZE I DOPRINOSE
222,POTRAŽIVANJA PO OSNOVU KONSIGNACIJE I KOMISIONE PRODAJE
228,OSTALA POTRAŽIVANJA IZ SPECIFIČNIH POSLOVA
229,ISPRAVKA VRIJEDNOSTI POTRAŽIVANJA IZ SPECIFIČNIH POSLOVA
2338,POTRAŽIVANJA OD DRŽAVNIH ORGANA I INSTITUCIJA
234,POTRAŽIVANJA ZA VIŠE PLAĆENI POREZ NA DOBIT
2340,POTRAŽIVANJA ZA VIŠE PLAĆENI POREZ NA DOBIT
2341,POTRAŽIVANJA ZA VIŠE PLAĆENI POREZ NA DOBIT
2556,POTRAŽIVANJA ZA VIŠE PLAĆENI POREZ NA DOBIT
2348,POTRAŽIVANJA ZA VIŠE PLAĆENI POREZ NA DOBIT
245,FINANSIJSKA SREDSTVA NAMJENJENA TRGOVANJU
2450,FINANSIJSKA SREDSTVA NAMJENJENA TRGOVANJU
2451,FINANSIJSKA SREDSTVA NAMJENJENA TRGOVANJU
2458,FINANSIJSKA SREDSTVA NAMJENJENA TRGOVANJU
238,OSTALA KRATKOROČNA POTRAŽIVANJA
231,POTRAŽIVANJA ZA KAMATU I DIVIDENDU OD DRUGIH SUBJEKATA
2328,POTRAŽIVANJA OD ZAPOSLENIKA
239,ISPRAVKA VRIJEDNOSTI DRUGIH KRATKOROČNIH POTRAŽIVANJA
23,DRUGA KRATKOROČNA POTRAŽIVANJA
240,KRATKOROČNI KREDITI POVEZANIM PRAVNIM LICIMA
2400,KRATKOROČNI KREDITI POVEZANIM PRAVNIM LICIMA
2401,KRATKOROČNI KREDITI POVEZANIM PRAVNIM LICIMA
2408,KRATKOROČNI KREDITI POVEZANIM PRAVNIM LICIMA
241,KRATKOROČNI KREDITI DATI U ZEMLJI
244,KRATKOROČNI DIO DUGOROČNIH VRIJEDNOSNIH PAPIRA
246,DRUGA FINANSIJSKA SREDSTVA OZNAČENA PO FER VRIJEDNOSTI
27,POTRAŽIVANJA ZA PDV - ODBITNI ULAZNI POREZ
243,KRATKOROČNI DIO DUGOROČNIH KREDITA
28,AKTIVNA VREMENSKA RAZGRANIČENJA
289,OSTALA KRATKOROČNA RAZGRANIČENJA
2455,FINANSIJSKA SREDSTVA NAMJENJENA TRGOVANJU
29,GUBITAK IZNAD VISINE KAPITALA
242,KRATKOROČNI KREDITI DATI U INOSTRANSTVO
2420,KRATKOROČNI KREDITI DATI U INOSTRANSTVU
2421,KRATKOROČNI KREDITI DATI U INOSTRANSTVU
2425,KRATKOROČNI KREDITI DATI U INOSTRANSTVU
2428,KRATKOROČNI KREDITI DATI U INOSTRANSTVU
283,NEREALIZOVANI GUBICI OD DRŽANJA ULAGANJA U VR.PAPIRE
303,ZADRUŽNI UDJELI
2488,OSTALI KRATKOROČNI FINANSIJSKI PLASMANI
249,ISPRAVKA VRIJEDNOSTI KRATKOROČNIH FINANSIJSKIH PLASMANA
24,AKTIVNA VREMENSKA RAZGRANIČENJA
2800,UNAPRIJED PLAĆENI RASHODI
2801,UNAPRIJED PLAĆENI RASHODI
2802,UNAPRIJED PLAĆENI RASHODI
2805,UNAPRIJED PLAĆENI RASHODI
281,POTRAŽIVANJA ZA NEFAKTURISANI PRIHOD
2810,POTRAŽIVANJA ZA NEFAKTURISANI PRIHOD
2811,POTRAŽIVANJA ZA NEFAKTURISANI PRIHOD
2815,POTRAŽIVANJA ZA NEFAKTURISANI PRIHOD
2880,ODLOŽENA POREZNA SREDSTVA
2881,ODLOŽENA POREZNA SREDSTVA
2882,ODLOŽENA POREZNA SREDSTVA
2883,ODLOŽENA POREZNA SREDSTVA
2885,ODLOŽENA POREZNA SREDSTVA
30,OSNOVNI KAPITAL
1510,AVANSI DATI DOMACIM DOBAVLJACIMA
1511,AVANSI DATI STRANIM DOBAVLJACIMA
5291,DONACIJE
5121,UTROŠENO GORIVO
5122,GRIJANJE
5131,UTROŠENI REZERVNI DIJELOVI
5139,UTROŠENI REZERVNI DIJELOVI
5143,OTPIS SITNOG INVENTARA
5149,OTPIS SITNOG INVENTARA
519,ODSTUPANJE OD CIJENA
5190,URAČUNATO ODSTUPANJE OD CIJENA
5191,URAČUNATO ODSTUPANJE OD CIJENA
5192,URAČUNATO ODSTUPANJE OD CIJENA
5193,URAČUNATO ODSTUPANJE OD CIJENA
5199,URAČUNATO ODSTUPANJE OD CIJENA
31,UPISANI NEUPLAĆENI KAPITAL
02237,NAMJEŠTAJ
02229,RAČUNARSKA I TELEKOM INFRASTRUKTURA
5408,AMORTIZACIJA DO VISINE POREZNO PRIZNATIH RASHODA
32,REZERVE
5201,POREZ NA PLAĆU
5202,DOPRINOS ZA PIO NA PLATU
304,ULOZI
5203,DOPRINOS ZA ZDRAVSTVENO
5204,DOPRINOS ZA OSIGURANJE OD NEZAPOSLENOSTI
305,DRŽAVNI KAPITAL
5210,TROŠKOVI NAKNADA PLAĆA
5211,TROŠKOVI NAKNADA PLAĆA
5212,TROŠKOVI NAKNADA PLAĆA
309,OSTALI OSNOVNI KAPITAL
5213,TROŠKOVI NAKNADA PLAĆA
528,OSTALI TROŠKOVI ZAPOSLENIH
5281,REGRES ZA GODIŠNJI ODMOR
5282,OSTALI TROŠKOVI ZAPOSLENIH
5289,OSTALI TROŠKOVI ZAPOSLENIH
319,OSTALI NEUPISANI NEUPLAĆENI KAPITAL
530,TROŠKOVI USLUGA IZRADE I DORADE UČINAKA
5300,TROŠKOVI USLUGA IZRADE I DORADE UČINAKA
5301,TROŠKOVI USLUGA IZRADE I DORADE UČINAKA
5302,TROŠKOVI USLUGA IZRADE I DORADE UČINAKA
5309,TROŠKOVI USLUGA IZRADE I DORADE UČINAKA
5311,TROŠKOVI TRANSPORTNIH USLUGA
5312,TROŠKOVI TRANSPORTNIH USLUGA
5319,TROŠKOVI TRANSPORTNIH USLUGA
5322,TROŠKOVI USLUGA ODRŽAVANJA
5541,TROŠKOVI POŠTANSKIH I TELEKOMUNIKACIONIH USLUGAPRODAJU
339,OSTALE REVALORIZACIONE REZERVE I NEREAL.GUBICI I DOBICI
5331,TROŠKOVI ZAKUPNINA I NAJMNINA
5332,TROŠKOVI ZAKUPNINA I NAJMNINA
5333,TROŠKOVI ZAKUPNINA I NAJMNINA
5339,TROŠKOVI ZAKUPNINA I NAJMNINA
5351,TROŠKOVI REKLAMA SPONZORSTVA
5352,TROŠKOVI REKLAMA SPONZORSTVA
5359,TROŠKOVI REKLAMA SPONZORSTVA
5521,TROŠKOVI OSIGURANJA
5522,TROŠKOVI OSIGURANJA
5523,TROŠKOVI OSIGURANJA
5529,TROŠKOVI OSIGURANJA
5533,BANKARSKE USLUGE
5539,BANKARSKE USLUGE
5511,TROŠKOVI REPREZENTACIJE
5512,TROŠKOVI REPREZENTACIJE
5519,TROŠKOVI REPREZENTACIJE
523,TROŠKOVI SLUŽBENIH PUTOVANJA ZAPOSLENIH
5231,PARKING
5240,TROŠKOVI OSTALIH PRIMANJA NAKNADA I MATERIJALNIH PRAVA
5241,TROŠKOVI OSTALIH PRIMANJA NAKNADA I MATERIJALNIH PRAVA
5243,TROŠKOVI OSTALIH PRIMANJA NAKNADA I MATERIJALNIH PRAVA
4839,DOPRINOSI ČLANARINE I DRUGA DAVANJA
543,TROŠKOVI REZERVISANJA IZ OSNOVA DATIH GARANTNIH ROKOVA
10311,ALAT ZA SERVISIRANJE RAČ. OPREME
55409,TROŠKOVI POŠTANSKIH I TELEKOMUNIKACIONIH USLUGAPRODAJU
5393,TROŠKOVI OSTALIH USLUGA
10312,ALAT I PRIBOR ZA ODRŽAVANJE AUTA OPREMA ZA AUTO
5399,TROŠKOVI OSTALIH USLUGA
35,GUBITAK DO VISINE KAPITALA
5601,FINANSIJSKI RASHODI IZ ODNOSA S POVEZANIM PRAVNIM LICIMA
5602,FINANSIJSKI RASHODI IZ ODNOSA S POVEZANIM PRAVNIM LICIMA
5603,FINANSIJSKI RASHODI IZ ODNOSA S POVEZANIM PRAVNIM LICIMA
5609,FINANSIJSKI RASHODI IZ ODNOSA S POVEZANIM PRAVNIM LICIMA
5691,OSTALI FINANSIJSKI RASHODI
5699,OSTALI FINANSIJSKI RASHODI
358,OSTALI TROŠKOVI FINANSIRANJA
36,OTKUPLJENE VLASTITE DIONICE I UDJELI
400,REZERVISANJA ZA TROŠKOVE U GARANTNOM ROKU
4000,REZERVISANJA ZA TROŠKOVE U GARANTNOM ROKU
405,REZERVISANJA PO ZAPOČETIM SUDSKIM SPOROVIMA
4050,REZERVISANJA ZA TROŠKOVE PO ZAPOČETIM SUD.SPOROVIMA
10313,ALAT ZA ODRŽAVANJE POSLOVNOG PROSTORA
4059,REZERVISANJA ZA TROŠKOVE PO ZAPOČETIM SUD.SPOROVIMA
37,RASPORED TROŠKOVA
371,RASPORED TROŠKOVA U OBRAČUNU POSLOVNOG REZULTATA
40,DUGOROČNA REZERVISANJA I ODLOŽENE POREZNE OBAVEZE
3009,DIONIČKI KAPITAL
41,DUGOROČNE OBAVEZE
42,KRATKOROČNE FINANSIJSKE OBAVEZE
43,OBAVEZE IZ POSLOVANJA
3211,ZAKONSKE REZERVE
44,OBAVEZE IZ SPECIFIČNIH POSLOVA
3401,NERASPOREĐENA DOBIT RANIJIH GODINA
45,OBAVEZE PO OSNOVU PLAĆA NAKNADA I OST.PRIMANJA ZAPOSL.
3501,GUBITAK RANIJIH GODINA
46,DRUGE OBAVEZE
47,OBAVEZE ZA PDV
3601,OTKUPLJENE VLASTITE DIONICE I UDJELI
3602,OTKUPLJENE VLASTITE DIONICE I UDJELI
3603,OTKUPLJENE VLASTITE DIONICE I UDJELI
3604,OTKUPLJENE VLASTITE DIONICE I UDJELI
3605,OTKUPLJENE VLASTITE DIONICE I UDJELI
50,NABAVNA VRIJEDNOST PRODATE ROBE
411,DUGOROČNE OBAVEZE PREMA POVEZANIM PRAVNIM LICIMA
4110,DUGOROČNE OBAVEZE PREMA POVEZANIM PRAVNIM LICIMA
4111,DUGOROČNE OBAVEZE PREMA POVEZANIM PRAVNIM LICIMA
4709,PDV OBRAČUNAT PO PRIJAVI
419,OSTALE DUGOROČNE OBAVEZE
4190,OSTALE DUGOROČNE OBAVEZE
4191,OSTALE DUGOROČNE OBAVEZE
4198,OSTALE DUGOROČNE OBAVEZE
416,DUGOROČNE OBAVEZE PO FINANSIJSKOM LIZINGU U INOSTRANSTVU
4130,DUGOROČNI KREDITI UZETI U ZEMLJI
4131,DUGOROČNI KREDITI UZETI U ZEMLJI
4135,DUGOROČNI KREDITI UZETI U ZEMLJI
4138,DUGOROČNI KREDITI UZETI U ZEMLJI
414,DUGOROČNI KREDITI UZETI U INOZEMSTVU
4140,DUGOROČNI KREDITI UZETI U INOSTRANSTVU
4141,DUGOROČNI KREDITI UZETI U INOSTRANSTVU
4145,DUGOROČNI KREDITI UZETI U INOSTRANSTVU
412,OBAVEZE PO EMITOVANIM DUGOROČNIM VRIJEDNOSNIM PAPIRIMA
4120,OBAVEZE PO EMITOVANIM DUGOROČNIM VRIJEDNOSNIM PAPIRIMA
4121,OBAVEZE PO EMITOVANIM DUGOROČNIM VRIJEDNOSNIM PAPIRIMA
4125,OBAVEZE PO EMITOVANIM DUGOROČNIM VRIJEDNOSNIM PAPIRIMA
410,OBAVEZE KOJE SE MOGU KONVERTOVATI U KAPITAL
4100,OBAVEZE KOJE SE MOGU KONVERTOVATI U KAPITAL
4101,OBAVEZE KOJE SE MOGU KONVERTOVATI U KAPITAL
4105,OBAVEZE KOJE SE MOGU KONVERTOVATI U KAPITAL
51,MATERIJALNI TROŠKOVI
408,ODLOŽENE POREZNE OBAVEZE
4080,ODLOŽENE POREZNE OBAVEZE
4081,ODLOŽENE POREZNE OBAVEZE
4088,ODLOŽENE POREZNE OBAVEZE
417,DUGOROČNE OBAVEZE PO FER VRIJEDNOSTI KROZ RAČUN DOBITI
342,NERASPOREĐENI VIŠAK PRIHODA RANIJIH GODINA
343,NERASPOREĐENI VIŠAK PRIHODA IZVJEŠTAJNE GODINE
4098,OSTALA DUGOROČNA RAZGRANIČENJA
407,UNAPRIJED NEPLAĆENI I DRUGI ODLOŽENI PRIHODI
352,NEPOKRIVENI VIŠAK RASHODA RANIJIH GODINA
353,NEPOKRIVENI VIŠAK RASHODA IZVJEŠTAJNE GODINE
4078,UNAPRIJED NAPLAĆENI I DRUGI ODLOŽENI PRIHODI
415,DUGOROČNE OBAVEZE PO FINANSIJSKOM LIZINGU U ZEMLJI
14,STALNA SREDSTVA I SR.OBUSTAVLJENOG POSLOVANJA ZA PRODAJU
4091,OSTALA DUGOROČNA RAZGRANIČENJA
425,KRATKOROČNI DIO DUGOROČNIH OBAVEZA PO FIN.LIZINGU
4070,UNAPRIJED NAPLAĆENI I DRUGI ODLOŽENI PRIHODI
4071,UNAPRIJED NAPLAĆENI I DRUGI ODLOŽENI PRIHODI
4075,UNAPRIJED NAPLAĆENI I DRUGI ODLOŽENI PRIHODI
402,REZERVISANJA ZA ZADRŽANE KAUCIJE I DEPOZITE
53,TROŠKOVI PROIZVODNIH USLUGA
420,OBAVEZE PREMA POVEZANIM PRAVNIM LICIMA
4200,OBAVEZE PREMA POVEZANIM PRAVNIM LICIMA
4201,OBAVEZE PREMA POVEZANIM PRAVNIM LICIMA
4208,OBAVEZE PREMA POVEZANIM PRAVNIM LICIMA
429,OSTALE KRATKOROČNE FINANSIJSKE OBAVEZE
4290,OSTALE KRATKOROČNE FINANSIJSKE OBAVEZE
4291,OSTALE KRATKOROČNE FINANSIJSKE OBAVEZE
4295,OSTALE KRATKOROČNE FINANSIJSKE OBAVEZE
422,KRATKOROČNI KREDITI UZETI U ZEMLJI
4220,KRATKOROČNI KREDITI
4221,KRATKOROČNI KREDITI UZETI U ZEMLJI
4225,KRATKOROČNI KREDITI UZETI U ZEMLJI
4228,KRATKOROČNI KREDITI UZETI U ZEMLJI
4230,KRATKOROČNI KREDITI UZETI U INOSTRANSTVU
4231,KRATKOROČNI KREDITI UZETI U INOSTRANSTVU
4235,KRATKOROČNI KREDITI UZETI U INOSTRANSTVU
424,KRATKOROČNI DIO DUGOROČNIH KREDITA
